CMS Certification Number (CCN),Provider Name,City/Town,County/Parish,State,health_inspection_rating,short_stay_qm_rating,adjusted_total_nurse_hours_per_resident_day,estimated_occupancy_rate,abuse_icon_flag,total_weighted_health_survey_score,rating_cycle_1_total_health_score,missing_metric_count,disqualified_top10_flag,health_inspection_rating_component,short_stay_qm_rating_component,adjusted_total_nurse_hours_per_resident_day_component,estimated_occupancy_rate_component,abuse_icon_flag_component,rating_cycle_1_total_health_score_component,total_weighted_health_survey_score_component,composite_score,eligible_for_top10,overall_rank,eligible_rank
335636,GOOD SAMARITAN NURSING AND REHABILITATION CARE CTR,SAYVILLE,Suffolk,NY,5.0,2.0,3.40544,0.7829999999999999,0,8.0,8.0,0,False,1.0,0.25,0.2793432970661766,0.34644093466032033,1.0,0.9847328244274809,0.9885304659498207,0.6994235279588884,True,285,285.0
315087,CAREONE AT MIDDLETOWN,ATLANTIC HIGHLANDS,Monmouth,NJ,2.0,3.0,3.7122,0.6590551181102362,0,77.0,72.0,0,False,0.25,0.5,0.3271256006666719,0.48722644524475556,1.0,0.8625954198473282,0.8896057347670251,0.6993575779296638,True,286,286.0
315112,HUDSONVIEW HEALTH CARE CENTER,NORTH BERGEN,Hudson,NJ,4.0,4.0,2.99797,0.9608058608058608,0,34.0,32.0,0,False,0.75,0.75,0.21587395540463716,0.1444762507073195,1.0,0.9389312977099237,0.9512544802867383,0.6992491775373757,True,287,287.0
315021,ATLAS HEALTHCARE AT DAUGHTERS OF MIRIAM,CLIFTON,Passaic,NJ,2.0,5.0,3.29818,0.9257142857142857,0,86.5,84.0,0,False,0.25,1.0,0.2626360018380206,0.18433578537429696,1.0,0.8396946564885497,0.8759856630824373,0.6986659769665643,True,288,288.0
335148,THE WILLOWS AT RAMAPO REHAB AND NURSING CENTER,SUFFERN,Rockland,NY,2.0,5.0,2.83915,0.932512315270936,0,53.0,60.0,0,False,0.25,1.0,0.19113544498010115,0.1766140945105119,1.0,0.8854961832061069,0.9240143369175627,0.6986063034739505,True,289,289.0
335734,"FRIEDWALD CENTER FOR REHAB AND NURSING, L L C",NEW CITY,Rockland,NY,2.0,5.0,3.3451,0.9544444444444445,0,54.0,64.0,0,False,0.25,1.0,0.2699444699725076,0.15170200490408192,1.0,0.8778625954198473,0.9225806451612903,0.6982495518047065,True,290,290.0
315177,GATEWAY CARE CENTER,EATONTOWN,Monmouth,NJ,3.0,3.0,4.37139,0.7870786516853933,0,52.0,56.0,0,False,0.5,0.5,0.42980397043590685,0.3418081087519874,1.0,0.8931297709923665,0.9254480286738351,0.6981290068827194,True,291,291.0
315286,REDBANK CENTER FOR REHABILITATION AND HEALING,RED BANK,Monmouth,NJ,2.0,4.0,3.3208,0.7955555555555555,0,82.0,68.0,0,False,0.25,0.75,0.266159393764749,0.33217943170344744,1.0,0.8702290076335878,0.8824372759856631,0.6975259980353101,True,292,292.0
335625,DOWNTOWN BROOKLYN NURSING & REHABILITATION CENTER,BROOKLYN,Kings,NY,4.0,4.0,2.73867,0.9678125,0,22.0,20.0,0,False,0.75,0.75,0.1754842327432457,0.1365176060147124,1.0,0.9618320610687023,0.9684587813620071,0.6975234209441494,True,293,293.0
335517,NEW EAST SIDE NURSING HOME,NEW YORK,New York,NY,5.0,3.0,3.3108,0.9396551724137931,0,6.0,0.0,0,False,1.0,0.5,0.26460174923480717,0.1685007236753756,1.0,1.0,0.9913978494623656,0.6972501264088072,True,294,294.0
335015,SCHERVIER NURSING CARE CENTER,BRONX,Bronx,NY,2.0,5.0,3.08662,0.9743169398907104,0,44.0,24.0,0,False,0.25,1.0,0.2296824741625714,0.12912939540756607,1.0,0.9541984732824428,0.9369175627240143,0.6970133354565519,True,295,295.0
335158,OCEANSIDE CARE CENTER INC,OCEANSIDE,Nassau,NY,4.0,4.0,3.14849,0.991,0,22.0,16.0,0,False,0.75,0.75,0.23931962086932143,0.11017957594115113,1.0,0.9694656488549618,0.9684587813620071,0.6969844842078388,True,296,296.0
315136,COMPLETE CARE AT SHREWSBURY LLC,SHREWSBURY,Monmouth,NJ,2.0,4.0,3.2658,0.8021428571428572,0,78.75,60.0,0,False,0.25,0.75,0.257592348850069,0.32469710082215497,1.0,0.8854961832061069,0.8870967741935484,0.6967340434797277,True,297,297.0
335644,KINGS HARBOR MULTICARE CENTER,BRONX,Bronx,NY,4.0,3.0,3.27997,0.8619444444444445,0,17.0,4.0,0,False,0.75,0.5,0.25979953114899657,0.256770157219097,1.0,0.9923664122137404,0.9756272401433692,0.696293118225957,True,298,298.0
335130,THE GRAND REHABILITATION AND NURSING AT QUEENS,WHITESTONE,Queens,NY,4.0,4.0,2.77326,0.9798882681564246,0,15.0,16.0,0,False,0.75,0.75,0.18087212517231446,0.12280108009060386,1.0,0.9694656488549618,0.978494623655914,0.6962311169967859,True,299,299.0
315299,KING MANOR CARE AND REHABILITATION CENTER,NEPTUNE,Monmouth,NJ,4.0,3.0,3.56531,0.8450000000000001,0,37.0,44.0,0,False,0.75,0.5,0.3042453601663565,0.27601687581133705,1.0,0.916030534351145,0.9469534050179211,0.6960914233549597,True,300,300.0
335819,PARK AVENUE EXTENDED CARE FACILITY,LONG BEACH,Nassau,NY,2.0,5.0,2.65457,0.9408333333333334,0,46.0,56.0,0,False,0.25,1.0,0.162384442246435,0.16716248377325826,1.0,0.8931297709923665,0.9340501792114695,0.6957894174121462,True,301,301.0
315001,"MERWICK CARE & REHAB CENTER, LLC",PLAINSBORO,Middlesex,NJ,1.0,4.0,3.39669,0.7120000000000001,0,149.0,56.0,0,False,0.0,0.75,0.2779803581024775,0.427087840761575,1.0,0.8931297709923665,0.7863799283154121,0.6956252556924988,True,302,302.0
335061,UNIVERSITY CENTER FOR REHABILITATION AND NURSING,BRONX,Bronx,NY,3.0,4.0,3.24687,0.9260869565217391,0,23.0,24.0,0,False,0.5,0.75,0.2546437277548891,0.18391247906985508,1.0,0.9541984732824428,0.9670250896057347,0.6948289091323308,True,303,303.0
335299,"NEW GLEN OAKS NURSING HOME, INC",GLEN OAKS,Queens,NY,3.0,4.0,3.54788,0.9333333333333333,0,29.0,32.0,0,False,0.5,0.75,0.30153038575066793,0.1756815231501515,1.0,0.9389312977099237,0.9584229390681004,0.6947092279985104,True,304,304.0
335720,ATRIUM CENTER FOR REHABILITATION AND NURSING,BROOKLYN,Kings,NY,2.0,5.0,2.83855,0.9626315789473685,0,41.0,44.0,0,False,0.25,1.0,0.19104198630830466,0.14240246874217133,1.0,0.916030534351145,0.9412186379928316,0.6946784689199139,True,305,305.0
315439,UNITED METHODIST COMMUNITIES AT BRISTOL GLEN,NEWTON,Sussex,NJ,4.0,3.0,3.96529,0.8883333333333333,0,22.0,28.0,0,False,0.75,0.5,0.3665480260749695,0.2267957594115103,1.0,0.9465648854961832,0.9684587813620071,0.6937113550834064,True,306,306.0
335067,APEX REHABILITATION & CARE CENTER,HUNTINGTON STATION,Suffolk,NY,2.0,5.0,3.30092,0.9615384615384616,0,71.0,72.0,0,False,0.25,1.0,0.26306279643922464,0.14364411010884404,1.0,0.8625954198473282,0.8982078853046596,0.6931998879941245,True,307,307.0
315309,ARISTACARE AT WHITING,WHITING,Ocean,NJ,1.0,5.0,3.39702,0.7427777777777778,0,203.25,243.0,0,False,0.0,1.0,0.27803176037196553,0.3921282273186212,1.0,0.5362595419847328,0.7086021505376344,0.6928055810607283,True,308,308.0
315303,MORRIS VIEW HEALTHCARE CENTER,MORRISTOWN,Morris,NJ,1.0,5.0,4.19872,0.8911660777385159,0,134.75,96.0,0,False,0.0,1.0,0.40290812233740136,0.22357812459385373,1.0,0.816793893129771,0.8068100358422939,0.6926604589350733,True,309,309.0
315164,"FAMILY OF CARING HEALTHCARE AT TENAFLY, LLC",TENAFLY,Bergen,NJ,3.0,4.0,3.57529,0.9289855072463767,0,42.0,48.0,0,False,0.5,0.75,0.3057998894072384,0.18062009670197365,1.0,0.9083969465648855,0.9397849462365592,0.6925601480224717,True,310,310.0
315038,COMPLETE CARE AT SUMMIT RIDGE,WEST ORANGE,Essex,NJ,3.0,4.0,3.78374,0.9361842105263158,0,53.0,44.0,0,False,0.5,0.75,0.33826898963387564,0.17244329180805762,1.0,0.916030534351145,0.9240143369175627,0.6925459811661969,True,311,311.0
315426,CAREONE AT RIDGEWOOD AVENUE,PARAMUS,Bergen,NJ,2.0,5.0,2.93461,0.9181818181818182,0,89.25,111.0,0,False,0.25,1.0,0.2060047196629258,0.19289170370953157,1.0,0.7881679389312977,0.8720430107526882,0.6924921986053933,True,312,312.0
335700,NORTH SHORE - L I J ORZAC CTR FOR REHABILITATION,VALLEY STREAM,Nassau,NY,2.0,4.0,4.92626,0.9325,0,42.75,24.0,0,False,0.25,0.75,0.5162329924687887,0.17662808308091738,1.0,0.9541984732824428,0.9387096774193548,0.6920732423152385,True,313,313.0
315200,ARISTACARE AT PARKSIDE,LINDEN,Union,NJ,2.0,4.0,3.04369,0.8233333333333334,0,58.0,64.0,0,False,0.25,0.75,0.22299550619553113,0.3006274340112506,1.0,0.8778625954198473,0.9168458781362008,0.6906847344132379,True,314,314.0
315384,ROSE MOUNTAIN CARE CENTER,NEW BRUNSWICK,Middlesex,NJ,1.0,5.0,4.33328,0.8312499999999999,0,177.5,198.0,0,False,0.0,1.0,0.4238677871322986,0.2916351146689746,1.0,0.6221374045801527,0.7455197132616487,0.6904593034986446,True,315,315.0
335273,VERRAZANO NURSING AND POST-ACUTE CENTER,STATEN ISLAND,Richmond,NY,3.0,4.0,3.1983,0.9358333333333333,0,40.0,24.0,0,False,0.5,0.75,0.2470782482729617,0.1728418433578539,1.0,0.9541984732824428,0.942652329749104,0.6901753272412907,True,316,316.0
335804,THE PAVILION AT QUEENS FOR REHABILITATION & NRSING,FLUSHING,Queens,NY,2.0,5.0,2.68492,0.9562913907284769,0,59.0,68.0,0,False,0.25,1.0,0.1671118933948084,0.1496041104879915,1.0,0.8702290076335878,0.9154121863799283,0.6893975299194499,True,317,317.0
335775,BRONX GARDENS REHABILITATION AND NURSING CENTER,BRONX,Bronx,NY,2.0,5.0,2.77672,0.9748743718592965,0,47.0,56.0,0,False,0.25,1.0,0.18141107017967434,0.1284962240888563,1.0,0.8931297709923665,0.9326164874551971,0.6887604286352719,True,318,318.0
315413,PEACE CARE ST ANN'S,JERSEY CITY,Hudson,NJ,4.0,3.0,3.82368,0.9075000000000001,0,23.0,20.0,0,False,0.75,0.5,0.3444902218864634,0.20502488100389438,1.0,0.9618320610687023,0.9670250896057347,0.6884587153980417,True,319,319.0
315142,LLANFAIR HOUSE CARE & REHABILITATION CENTER,WAYNE,Passaic,NJ,2.0,2.0,3.88164,0.5616666666666666,0,76.0,84.0,0,False,0.25,0.25,0.35351832958200613,0.5978472522717438,1.0,0.8396946564885497,0.8910394265232975,0.6876995835292204,True,320,320.0
335821,ST CATHERINE OF SIENA NRSG AND REHAB CARE CENTER,SMITHTOWN,Suffolk,NY,3.0,3.0,4.04579,0.83375,0,35.0,36.0,0,False,0.5,0.5,0.37908706454100116,0.2887954348766768,1.0,0.9312977099236641,0.9498207885304659,0.6876137048303688,True,321,321.0
315005,SPRING GROVE REHABILITATION AND HEALTHCARE CENTER,NEW PROVIDENCE,Union,NJ,3.0,4.0,3.41581,0.9311320754716982,0,56.0,60.0,0,False,0.5,0.75,0.28095857444372624,0.1781818701370802,1.0,0.8854961832061069,0.9197132616487456,0.6871938306935584,True,322,322.0
315528,"JEWISH HOME FOR REHABILITATION AND NURSING, THE",FREEHOLD,Monmouth,NJ,4.0,3.0,3.97815,0.9273333333333333,0,21.0,12.0,0,False,0.75,0.5,0.3685511569404747,0.18249675465166604,1.0,0.9770992366412213,0.9698924731182795,0.6866452236182125,True,323,323.0
335486,PELHAM PARKWAY NURSING CARE & REHAB FACILITY L L C,BRONX,Bronx,NY,3.0,4.0,2.79298,0.9355,0,31.0,28.0,0,False,0.5,0.75,0.18394380018535975,0.17322046733016017,1.0,0.9465648854961832,0.9555555555555556,0.6861232602305414,True,324,324.0
335388,LACONIA NURSING HOME,BRONX,Bronx,NY,2.0,5.0,3.04896,0.9791666666666666,0,62.0,80.0,0,False,0.25,1.0,0.22381638486281052,0.12362072695802695,1.0,0.8473282442748091,0.9111111111111111,0.685936994365915,True,325,325.0
315434,Family of Caring Healthcare at Ridgewood,RIDGEWOOD,Bergen,NJ,4.0,3.0,3.48273,0.9010416666666666,0,28.0,24.0,0,False,0.75,0.5,0.29138233163809696,0.21236072046733023,1.0,0.9541984732824428,0.9598566308243728,0.6851799712247788,True,326,326.0
335802,Glen Arden Inc,GOSHEN,New York,NY,1.0,4.0,5.26811,0.8400000000000001,0,83.0,108.0,0,False,0.0,0.75,0.56948107072485,0.28169623539593247,1.0,0.7938931297709924,0.8810035842293906,0.6849618922080735,True,327,327.0
335795,ANDRUS ON HUDSON,HASTINGS ON HUDSON,Westchester,NY,3.0,4.0,3.43477,0.9730964467005075,0,31.0,24.0,0,False,0.5,0.75,0.28391186847249594,0.1305157193471086,1.0,0.9541984732824428,0.9555555555555556,0.6846580753822729,True,328,328.0
315463,MEADOWBROOK RESPIRATORY AND NURSING CENTER,MATAWAN,Monmouth,NJ,2.0,3.0,4.25214,0.7615384615384615,0,84.5,40.0,0,False,0.25,0.5,0.41122905941635063,0.3708184934926606,1.0,0.9236641221374046,0.8788530465949821,0.6840144077590512,True,329,329.0
335133,SAPPHIRE CENTER FOR REHAB & NURSING,FLUSHING,Queens,NY,1.0,5.0,3.1025,0.9484581497797357,0,90.25,8.0,0,False,0.0,1.0,0.23215601367611902,0.15850166890012718,1.0,0.9847328244274809,0.8706093189964158,0.6830716545571711,True,330,330.0
335349,CLIFFSIDE REHAB & RESIDENTIAL HEALTH CARE CENTER,FLUSHING,Queens,NY,4.0,3.0,3.53593,0.9197247706422018,0,19.0,20.0,0,False,0.75,0.5,0.29966900053738743,0.19113910734064055,1.0,0.9618320610687023,0.9727598566308244,0.6826913028756312,True,331,331.0
335545,KING DAVID CENTER FOR NURSING AND REHABILITATION,BROOKLYN,Kings,NY,3.0,4.0,3.42017,0.9697416974169742,0,38.0,44.0,0,False,0.5,0.75,0.2816377074587809,0.1343262848465785,1.0,0.916030534351145,0.9455197132616487,0.6818690578293792,True,332,332.0
315056,JERSEY SHORE POST ACUTE REHABILITATION AND NURSING,NEPTUNE,Monmouth,NJ,3.0,3.0,3.638,0.8514285714285715,0,36.75,12.0,0,False,0.5,0.5,0.31556787825450355,0.2687148420597143,1.0,0.9770992366412213,0.9473118279569892,0.6818659620737041,True,333,333.0
335301,ST JAMES REHABILITATION & HEALTHCARE CENTER,ST JAMES,Suffolk,NY,3.0,4.0,3.13833,0.966086956521739,0,32.0,36.0,0,False,0.5,0.75,0.23773705402690054,0.13847760239309181,1.0,0.9312977099236641,0.9541218637992832,0.6813278167806517,True,334,334.0
335227,WORKMENS CIRCLE MULTICARE CENTER,BRONX,Bronx,NY,5.0,3.0,2.90439,0.9809160305343512,0,11.0,8.0,0,False,1.0,0.5,0.20129751789344155,0.12163367366825117,1.0,0.9847328244274809,0.9842293906810036,0.681082911000477,True,335,335.0
335079,GOLD CREST CARE CENTER,BRONX,Bronx,NY,4.0,3.0,3.98636,0.9474285714285715,0,22.0,20.0,0,False,0.75,0.5,0.36982998309955695,0.1596711380354825,1.0,0.9618320610687023,0.9684587813620071,0.6806524456883368,True,336,336.0
335737,"WEST LAWRENCE CARE CENTER, L L C",FAR ROCKAWAY,Queens,NY,1.0,4.0,2.34458,0.7423255813953488,0,77.0,80.0,0,False,0.0,0.75,0.11409901946276844,0.39264186449035465,1.0,0.8473282442748091,0.8896057347670251,0.6806398994268333,True,337,337.0
335462,THE PLAZA REHAB AND NURSING CENTER,BRONX,Bronx,NY,4.0,3.0,2.97317,0.8954656862745098,0,25.0,28.0,0,False,0.75,0.5,0.21201099697038145,0.21869432000407263,1.0,0.9465648854961832,0.96415770609319,0.6806297534694267,True,338,338.0
315442,TRINITAS HOSPITAL,ELIZABETH,Union,NJ,3.0,2.0,4.44802,0.7266129032258064,0,38.0,48.0,0,False,0.5,0.25,0.441740200468851,0.4104894543627253,1.0,0.9083969465648855,0.9455197132616487,0.6805089445273972,True,339,339.0
315449,ALARIS HEALTH AT WEST ORANGE,WEST ORANGE,Essex,NJ,2.0,4.0,3.803,0.9125,0,61.0,40.0,0,False,0.25,0.75,0.3412690129985436,0.19934552141929907,1.0,0.9236641221374046,0.9125448028673835,0.6803938930186593,True,340,340.0
335143,MEADOW PARK REHABILITATION AND HEALTH CENTER L L C,FLUSHING,Queens,NY,3.0,4.0,2.61594,0.9503703703703704,0,27.0,36.0,0,False,0.5,0.75,0.15636726142726975,0.15632963123227084,1.0,0.9312977099236641,0.9612903225806452,0.6798531562591708,True,341,341.0
335787,NASSAU REHABILITATION & NURSING CENTER,HEMPSTEAD,Nassau,NY,2.0,5.0,2.83129,1.01,0,53.5,66.0,0,False,0.25,1.0,0.18991113637956689,0.08859800951968855,1.0,0.8740458015267176,0.9232974910394265,0.6787891755360554,True,342,342.0
335581,PINNACLE MULTICARE NURSING AND REHAB CENTER,BRONX,Bronx,NY,3.0,4.0,3.24746,0.9760416666666667,0,40.0,40.0,0,False,0.5,0.75,0.25473562878215567,0.127170326698399,1.0,0.9236641221374046,0.942652329749104,0.6787545043402757,True,343,343.0
335761,LUXOR NURSING AND REHABILITATION AT SAYVILLE,SAYVILLE,Suffolk,NY,3.0,4.0,2.51481,0.9527777777777777,0,28.0,32.0,0,False,0.5,0.75,0.1406148022959681,0.15359512476561388,1.0,0.9389312977099237,0.9598566308243728,0.6785848646519362,True,344,344.0
315105,CORAL HARBOR REHABILITATION AND HEALTHCARE CENTER,NEPTUNE CITY,Monmouth,NJ,3.0,3.0,3.4671,0.8409090909090909,0,39.0,44.0,0,False,0.5,0.5,0.2889477332377978,0.2806636245623697,1.0,0.916030534351145,0.9440860215053763,0.6779325116272449,True,345,345.0
335829,ADIRA AT RIVERSIDE REHABILITATION AND NURSING,YONKERS,Westchester,NY,1.0,5.0,2.98285,0.8891666666666667,0,105.0,132.0,0,False,0.0,1.0,0.21351879687536512,0.22584919948074433,1.0,0.7480916030534351,0.8494623655913979,0.677758597425888,True,346,346.0
335531,HILLSIDE MANOR REHAB & EXTENDED CARE CENTER,JAMAICA EST,Queens,NY,2.0,4.0,3.39639,0.9159999999999999,0,61.5,24.0,0,False,0.25,0.75,0.2779336287665792,0.19536996971008236,1.0,0.9541984732824428,0.9118279569892473,0.6771478548691797,True,347,347.0
315376,CHRISTIAN HEALTH CARE CENTER,WYCKOFF,Bergen,NJ,2.0,4.0,4.17758,0.9101973684210526,0,79.0,88.0,0,False,0.25,0.75,0.3996152618011044,0.2019610159648365,1.0,0.83206106870229,0.8867383512544803,0.6767355521180275,True,348,348.0
335772,RICHMOND CTR FOR REHAB AND SPECIALTY HEALTHCARE,STATEN ISLAND,Richmond,NY,2.0,4.0,4.95069,0.957258064516129,0,69.0,76.0,0,False,0.25,0.75,0.5200383180554365,0.14850609287977556,1.0,0.8549618320610687,0.9010752688172043,0.6765424069695026,True,349,349.0
315064,ASHBROOK CARE & REHABILITATION CENTER,SCOTCH PLAINS,Union,NJ,1.0,3.0,3.84247,0.6543859649122806,0,112.0,108.0,0,False,0.0,0.5,0.3474170359582241,0.4925300052381062,1.0,0.7938931297709924,0.839426523297491,0.675594764624359,True,350,350.0
335483,THE GRAND REHABILITATION AND NURSING AT GREAT NECK,GREAT NECK,Nassau,NY,1.0,5.0,2.82288,0.9677570093457943,0,71.5,28.0,0,False,0.0,1.0,0.1886011573298858,0.136580636290476,1.0,0.9465648854961832,0.8974910394265233,0.6744570707945728,True,351,351.0
315305,SPRING CREEK HEALTHCARE CENTER,PERTH AMBOY,Middlesex,NJ,4.0,2.0,3.06843,0.7731843575418995,0,34.0,32.0,0,False,0.75,0.25,0.22684911876260727,0.3575902472749952,1.0,0.9389312977099237,0.9512544802867383,0.6742718313274468,True,352,352.0
335753,BRONXCARE SPECIAL CARE CENTER,BRONX,Bronx,NY,4.0,3.0,3.15333,0.9404166666666666,0,22.0,16.0,0,False,0.75,0.5,0.2400735208218133,0.16763576373864142,1.0,0.9694656488549618,0.9684587813620071,0.673636088732479,True,353,353.0
315381,AUTUMN LAKE HEALTHCARE AT OLD BRIDGE,OLD BRIDGE,Middlesex,NJ,4.0,3.0,3.38121,0.9533333333333334,0,18.0,16.0,0,False,0.75,0.5,0.27556912437012754,0.15296408481176982,1.0,0.9694656488549618,0.9741935483870968,0.6734371840033926,True,354,354.0
315458,NEW VISTA NURSING & REHABILITATION CTR,NEWARK,Essex,NJ,1.0,3.0,4.99632,0.7305882352941176,0,110.0,84.0,0,False,0.0,0.5,0.5271458500455611,0.40597398630590276,1.0,0.8396946564885497,0.8422939068100359,0.6733611694472754,True,355,355.0
335559,SUNHARBOR MANOR,ROSLYN HEIGHTS,Nassau,NY,2.0,4.0,3.26098,0.9263157894736842,0,39.0,40.0,0,False,0.25,0.75,0.256841564186637,0.18365255414607495,1.0,0.9236641221374046,0.9440860215053763,0.6732535264476888,True,356,356.0
335030,MOSHOLU PARKWAY NURSING & REHABILITATION CENTER,BRONX,Bronx,NY,1.0,5.0,3.28412,0.9606557377049181,0,76.0,84.0,0,False,0.0,1.0,0.2604459536289224,0.14464677132176118,1.0,0.8396946564885497,0.8910394265232975,0.6732228821861467,True,357,357.0
335666,BEZALEL REHABILITATION AND NURSING CENTER,FAR ROCKAWAY,Queens,NY,4.0,3.0,3.11568,0.9525,0,19.0,0.0,0,False,0.75,0.5,0.2342089891665823,0.1539106447425358,1.0,1.0,0.9727598566308244,0.6727643414303582,True,358,358.0
335261,THE PARAMOUNT AT SOMERS REHAB AND NURSING CENTER,SOMERS,Westchester,NY,1.0,5.0,2.52944,0.9253333333333335,0,81.0,88.0,0,False,0.0,1.0,0.14289363624327298,0.18476849848550403,1.0,0.83206106870229,0.8838709677419355,0.6723665120102865,True,359,359.0
335327,BRIDGE VIEW NURSING HOME,WHITESTONE,Queens,NY,3.0,4.0,2.68938,0.988,0,25.0,32.0,0,False,0.5,0.75,0.16780660285516244,0.11358719169190834,1.0,0.9389312977099237,0.96415770609319,0.6722612272667143,True,360,360.0
335653,MENORAH HOME & HOSPITAL FOR AGED & INFIRM,BROOKLYN,Kings,NY,1.0,5.0,3.43351,0.9731651376146789,0,80.0,84.0,0,False,0.0,1.0,0.2837156052617233,0.13043769526675375,1.0,0.8396946564885497,0.8853046594982079,0.671430571932053,True,361,361.0
335410,WATERS EDGE AT PORT JEFFERSON FOR REHAB AND NRSG,PORT JEFFERSON,Suffolk,NY,1.0,5.0,2.73267,0.8758333333333332,0,139.75,165.0,0,False,0.0,1.0,0.17454964602528064,0.24099415837299887,1.0,0.6851145038167938,0.7996415770609319,0.6701634430015716,True,362,362.0
335690,WHITE OAKS REHABILITATION AND NURSING CENTER,WOODBURY,Nassau,NY,3.0,3.0,3.58398,0.887,0,35.0,32.0,0,False,0.5,0.5,0.30715348250375785,0.22831025530073568,1.0,0.9389312977099237,0.9498207885304659,0.6700597381890254,True,363,363.0
315377,"ACTORS FUND HOME, THE",ENGLEWOOD,Bergen,NJ,4.0,2.0,5.01175,0.8728971962616823,0,35.0,44.0,0,False,0.75,0.25,0.5295492955552614,0.2443292340169122,1.0,0.916030534351145,0.9498207885304659,0.6698848800348294,True,364,364.0
335347,MORRIS PARK REHABILITATION AND NURSING CENTER,BRONX,Bronx,NY,2.0,4.0,3.06605,0.9387434554973823,0,47.0,32.0,0,False,0.25,0.75,0.2264783993644811,0.16953631731690688,1.0,0.9389312977099237,0.9326164874551971,0.6683310811771659,True,365,365.0
335459,WESTCHESTER CENTER FOR REHABILITATION & NURSING,MOUNT VERNON,Westchester,NY,1.0,5.0,3.62949,0.9754166666666666,0,102.0,112.0,0,False,0.0,1.0,0.3142423227595232,0.12788024664647357,1.0,0.7862595419847328,0.853763440860215,0.6669932889674207,True,366,366.0
335505,HIGHLAND CARE CENTER,JAMAICA,Queens,NY,4.0,3.0,2.90757,0.9596875,0,22.0,16.0,0,False,0.75,0.5,0.20179284885396312,0.14574656533967978,1.0,0.9694656488549618,0.9684587813620071,0.6662112125064265,True,367,367.0
335514,ALLEGRIA NURSING & REHAB CENTER OF PORT JEFFERSON,PORT JEFFERSON STATI,Suffolk,NY,1.0,5.0,,0.9188811188811189,0,70.0,80.0,1,False,0.0,1.0,0.0,0.19209738768371398,1.0,0.8473282442748091,0.8996415770609318,0.6659472845990629,True,368,368.0
335358,BRONX PARK REHABILITATION & NURSING CENTER,BRONX,Bronx,NY,4.0,3.0,2.88193,0.9600000000000001,0,16.0,20.0,0,False,0.75,0.5,0.19779904827919226,0.14539160536564255,1.0,0.9618320610687023,0.9770609318996416,0.6659190612388902,True,369,369.0
335426,FRANKLIN CENTER FOR REHABILITATION AND NURSING,FLUSHING,Queens,NY,4.0,3.0,3.25496,0.974375,0,21.0,24.0,0,False,0.75,0.5,0.25590386217961203,0.12906344655993085,1.0,0.9541984732824428,0.9698924731182795,0.6655132248757234,True,370,370.0
335470,BORO PARK CENTER FOR REHABILITATION AND HEALTHCARE,BROOKLYN,Kings,NY,2.0,4.0,3.10723,0.9545098039215687,0,39.0,36.0,0,False,0.25,0.75,0.23289277953878149,0.15162776490951202,1.0,0.9312977099236641,0.9440860215053763,0.6652257004068826,True,371,371.0
315453,COMPLETE CARE AT SHORROCK,BRICK,Ocean,NJ,2.0,4.0,3.30482,0.9294444444444445,0,93.5,64.0,0,False,0.25,0.75,0.26367027780590196,0.18009880282705892,1.0,0.8778625954198473,0.8659498207885304,0.6641270787496756,True,372,372.0
315518,"VENETIAN CARE & REHABILITATION CENTER, THE",SOUTH AMBOY,Middlesex,NJ,2.0,3.0,3.34589,0.7611111111111111,0,98.0,108.0,0,False,0.25,0.5,0.270067523890373,0.37130390884177134,1.0,0.7938931297709924,0.8594982078853046,0.6633836134337131,True,373,373.0
315036,ARBOR GLEN CENTER,CEDAR GROVE,Essex,NJ,1.0,4.0,3.21652,0.8131147540983606,0,105.25,131.0,0,False,0.0,0.75,0.2499162766065157,0.31223443119506855,1.0,0.75,0.8491039426523297,0.6632659652031465,True,374,374.0
315302,ROLLING HILLS CARE CENTER,LEBANON,Hunterdon,NJ,1.0,5.0,3.56796,0.8925373134328358,0,188.25,223.0,0,False,0.0,1.0,0.30465813596679103,0.22202057647719864,1.0,0.5744274809160306,0.7301075268817204,0.6625182052282955,True,375,375.0
315158,RIDGEWOOD CENTER,RIDGEWOOD,Bergen,NJ,1.0,4.0,3.33637,0.7433333333333334,0,175.5,222.0,0,False,0.0,0.75,0.26858464629786843,0.3914971873647771,1.0,0.5763358778625954,0.7483870967741936,0.6619856559306421,True,376,376.0
315283,SOUTH MOUNTAIN HC,VAUXHALL,Union,NJ,2.0,4.0,3.46208,0.9507692307692308,0,71.0,72.0,0,False,0.25,0.75,0.28816579568376705,0.15587657690643408,1.0,0.8625954198473282,0.8982078853046596,0.6618999165396469,True,377,377.0
335125,SPRING CREEK REHABILITATION & NURSING CARE CENTER,BROOKLYN,Kings,NY,3.0,4.0,2.8013,1.0305555555555554,0,38.0,40.0,0,False,0.5,0.75,0.18523976043427132,0.06524953122746302,1.0,0.9236641221374046,0.9455197132616487,0.660726584965408,True,378,378.0
315178,COMPLETE CARE AT ORANGE PARK,EAST ORANGE,Essex,NJ,3.0,3.0,3.84214,0.9246511627906977,0,47.0,48.0,0,False,0.5,0.5,0.347365633688736,0.1855433568474334,1.0,0.9083969465648855,0.9326164874551971,0.6603577955893656,True,379,379.0
